ICAO Code,IATA Code,Airport Name,City/Town,Country,Latitude Degrees,Latitude Minutes,Latitude Seconds,Latitude Direction,Longitude Degrees,Longitude Minutes,Longitude Seconds,Longitude Direction,Altitude,Latitude Decimal Degrees,Longitude Decimal Degrees
DGLY,,,YENDI,GHANA,0,0,0,U,0,0,0,U,0,0.0,0.0
DGSB,,,SEFWI-BEKWAI,GHANA,0,0,0,U,0,0,0,U,0,0.0,0.0
DGSN,NYI,SUNYANI,SUNYANI,GHANA,7,21,42,N,2,19,43,W,310,7.362,-2.329
DGSW,,,WENCHI,CHINA,0,0,0,U,0,0,0,U,0,0.0,0.0
DGTK,TKD,TAKORADI,TAKORADI,GHANA,4,53,36,N,1,46,30,W,7,4.893,-1.775
DGTX,,,AXIM,GHANA,0,0,0,U,0,0,0,U,0,0.0,0.0
DIAD,,,ADIAKE,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
DIAE,,,AGBOVILLE,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
DIAO,,,ABOISSO,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
DIAP,ABJ,ABIDJAN FELIX HOUPHOUET BOIGNY INTERNATIONAL,ABIDJAN,IVORY COAST,5,15,35,N,3,55,35,W,7,5.26,-3.926
DIAU,OGO,,ABENGOUROU,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
DIBC,,,BOCANDA,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
DIBI,BXI,,BOUNDIALI,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
DIBK,BYK,BOUAKE,BOUAKE,IVORY COAST,7,44,19,N,5,4,25,W,375,7.739,-5.074
DIBN,BQO,,BUONA,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
DIBU,BDK,,BONDOUKOU,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
DIDB,,,DABOU,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
DIDK,DIM,,DIMBOKRO,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
DIDL,DJO,DALOA,DALOA,IVORY COAST,6,47,33,N,6,28,23,W,251,6.792,-6.473
DIDV,,,DIVO,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
DIFK,,,FERKESSEDOUGOU,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
DIGA,GGN,,GAGNOA,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
DIGL,GGO,,GUIGLO,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
DIGN,BBV,,GRAND BEREBY,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
DIKO,HGO,KORHOGO,KORHOGO,IVORY COAST,9,23,13,N,5,33,23,W,370,9.387,-5.556
DIMN,MJC,MAN,MAN,IVORY COAST,7,16,19,N,7,35,13,W,332,7.272,-7.587
DIOD,KEO,,ODIENNE,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
DIOF,OFI,,OUANGO FITINI,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
DIPG,,,PORT GAUTHIER,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
DISG,SEO,,SEGUELA,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
DISP,SPY,SAN PEDRO,SAN PEDRO,IVORY COAST,4,44,48,N,6,39,38,W,8,4.747,-6.661
DISS,ZSS,,SASSANDRA,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
DITB,TXU,,TABOU,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
DITM,TOZ,,TOUBA,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
DIYO,ASK,YAMOUSSOUKRO,YAMOUSSOUKRO,IVORY COAST,6,54,11,N,5,21,57,W,214,6.903,-5.366
DNAA,ABV,ABUJA NNAMDI AZIKIWE INTERNATIONAL,ABUJA,NIGERIA,9,0,24,N,7,15,47,E,343,9.007,7.263
DNAK,AKR,AKURE,AKURE,NIGERIA,7,14,48,N,5,18,3,E,336,7.247,5.301
DNBE,BNI,BENIN,BENIN,NIGERIA,6,19,2,N,5,35,58,E,79,6.317,5.599
DNBI,,,BIDA,NIGERIA,0,0,0,U,0,0,0,U,0,0.0,0.0
DNCA,CBQ,CALABAR,CALABAR,NIGERIA,4,58,33,N,8,20,49,E,65,4.976,8.347
DNEN,ENU,ENUGU,ENUGU,NIGERIA,6,28,27,N,7,33,43,E,143,6.474,7.562
DNGU,QUS,GUSAU,GUSAU,NIGERIA,12,10,18,N,6,41,46,E,464,12.172,6.696
DNIB,IBA,IBADAN,IBADAN,NIGERIA,7,21,44,N,3,58,42,E,221,7.362,3.978
DNIL,ILR,ILORIN,ILORIN,NIGERIA,8,26,24,N,4,29,38,E,343,8.44,4.494
DNJO,JOS,JOS,JOS,NIGERIA,9,38,23,N,8,52,8,E,1290,9.64,8.869
DNKA,KAD,KADUNA,KADUNA,NIGERIA,10,41,45,N,7,19,12,E,632,10.696,7.32
DNKN,KAN,KANO MALLAM AMINU INTERNATIONAL,KANO,NIGERIA,12,2,51,N,8,31,28,E,478,12.047,8.524
DNMA,MIU,MAIDUGURI,MAIDUGURI,NIGERIA,11,51,19,N,13,4,51,E,336,11.855,13.081
DNMK,MDI,MAKURDI,MAKURDI,NIGERIA,7,42,13,N,8,36,50,E,114,7.704,8.614
DNMM,LOS,LAGOS MURTALA MUHAMMED,LAGOS,NIGERIA,6,34,38,N,3,19,16,E,42,6.577,3.321
DNMN,MXJ,MINNA NEW,MINNA,NIGERIA,9,39,7,N,6,27,44,E,255,9.652,6.462
DNOS,,,OSHOGBO,NIGERIA,0,0,0,U,0,0,0,U,0,0.0,0.0
DNPO,PHC,PORT HARCOURT INTERNATIONAL,PORT HARTCOURT,NIGERIA,5,0,55,N,6,56,58,E,25,5.015,6.949
DNSO,SKO,SADIQ ABUBAKAR III INTERNATIONAL,SOKOTO,NIGERIA,12,54,58,N,5,12,25,E,307,12.916,5.207
DNYO,YOL,YOLA,YOLA,NIGERIA,9,15,37,N,12,25,47,E,183,9.26,12.43
DNZA,ZAR,ZARIA,ZARIA,NIGERIA,11,7,48,N,7,41,8,E,656,11.13,7.686
DRRA,,,TESSAOUA,NIGER,0,0,0,U,0,0,0,U,0,0.0,0.0
DRRC,,,DOGONDOUTCHI,NIGER,0,0,0,U,0,0,0,U,0,0.0,0.0
DRRD,,,DOSSO,NIGER,0,0,0,U,0,0,0,U,0,0.0,0.0
DRRE,,,TERA,NIGER,0,0,0,U,0,0,0,U,0,0.0,0.0
DRRG,,,GAYA,NIGER,0,0,0,U,0,0,0,U,0,0.0,0.0
DRRI,,,BILMA,NIGER,0,0,0,U,0,0,0,U,0,0.0,0.0
DRRL,,,TILABERY,NIGER,0,0,0,U,0,0,0,U,0,0.0,0.0
DRRM,MFG,MARADI,MARADI,NIGER,13,30,9,N,7,7,36,E,378,13.502,7.127
DRRN,NIM,DIORI HAMANI,NIAMEY,NIGER,13,28,53,N,2,11,1,E,224,13.481,2.184
DRRP,,,LA TAPOA,NIGER,0,0,0,U,0,0,0,U,0,0.0,0.0
DRRT,THZ,TAHOUA,TAHOUA,NIGER,14,52,32,N,5,15,55,E,386,14.876,5.265
DRRU,,,OUALLAM,NIGER,0,0,0,U,0,0,0,U,0,0.0,0.0
DRZA,AJY,MANU DAYAK,AGADEZ,NIGER,16,57,53,N,7,59,49,E,506,16.965,7.997
DRZD,,DIRKOU,DIRKOU,NIGER,18,58,7,N,12,52,7,E,389,18.969,12.869
DRZF,,DIFFA,DIFFA,NIGER,13,22,22,N,12,37,36,E,303,13.373,12.627
DRZG,,,GOURE,NIGER,0,0,0,U,0,0,0,U,0,0.0,0.0
DRZI,,,IFEROUANE,NIGER,0,0,0,U,0,0,0,U,0,0.0,0.0
DRZL,,,ARLIT,NIGER,0,0,0,U,0,0,0,U,0,0.0,0.0
DRZM,,,MAINE-SOROA,NIGER,0,0,0,U,0,0,0,U,0,0.0,0.0
DRZN,,,N'GUIGMI,NIGER,0,0,0,U,0,0,0,U,0,0.0,0.0
DRZR,ZND,ZINDER,ZINDER,NIGER,13,46,44,N,8,59,1,E,460,13.779,8.984
DRZT,,TANOUT,TANOUT,NIGER,14,59,58,N,8,46,1,E,537,14.999,8.767
DSGI,KMS,,KUMASI,GHANA,0,0,0,U,0,0,0,U,0,0.0,0.0
DTMB,MIR,HABIB BOURGUIBA INTERNATIONAL,MONASTIR,TUNISIA,35,45,29,N,10,45,17,E,3,35.758,10.755
DTTA,TUN,CARTHAGE,TUNIS,TUNISIA,36,51,3,N,10,13,37,E,7,36.851,10.227
DTTB,,SIDI AHMED AIR BASE,BIZERTE,TUNISIA,37,14,43,N,9,47,29,E,7,37.245,9.791
DTTD,,REMADA,REMADA,TUNISIA,32,18,22,N,10,22,55,E,307,32.306,10.382
DTTF,GAF,GAFSA,GAFSA,TUNISIA,34,25,19,N,8,49,21,E,324,34.422,8.822
DTTG,GAE,GABES,GABES,TUNISIA,33,52,36,N,10,6,12,E,8,33.877,10.103
DTTI,,BORDJ EL AMRI,BORDJ EL AMRI,TUNISIA,36,43,16,N,9,56,35,E,34,36.721,9.943
DTTJ,DJE,ZARZIS,DJERBA,TUNISIA,33,52,30,N,10,46,31,E,6,33.875,10.775
DTTK,,,KAIROUAN,TUNISIA,0,0,0,U,0,0,0,U,0,0.0,0.0
DTTL,,,KELIBIA,TUNISIA,0,0,0,U,0,0,0,U,0,0.0,0.0
DTTN,,,JENDOUBA,TUNISIA,0,0,0,U,0,0,0,U,0,0.0,0.0
DTTR,EBM,EL BORMA,EL BORMA,TUNISIA,31,42,15,N,9,15,16,E,253,31.704,9.254
DTTX,SFA,THYNA,SFAX,TUNISIA,34,43,4,N,10,41,27,E,26,34.718,10.691
DTTZ,TOE,NEFTA,TOZEUR,TUNISIA,33,56,23,N,8,6,38,E,88,33.94,8.111
DXAK,,,ATAKPAME,TOGO,0,0,0,U,0,0,0,U,0,0.0,0.0
DXBS,,,BASSARI,TOGO,0,0,0,U,0,0,0,U,0,0.0,0.0
DXDP,,,DAPANGO,TOGO,0,0,0,U,0,0,0,U,0,0.0,0.0
DXHO,,,HAHOTOE,TOGO,0,0,0,U,0,0,0,U,0,0.0,0.0
DXKP,,,ANIE,TOGO,0,0,0,U,0,0,0,U,0,0.0,0.0
DXMG,,,SANSANNE MANGO,TOGO,0,0,0,U,0,0,0,U,0,0.0,0.0
DXNG,LRL,NIAMTOUGOU,NIATOUGOU,TOGO,9,46,2,N,1,5,28,E,462,9.767,1.091
DXSK,,,SOKODE,TOGO,0,0,0,U,0,0,0,U,0,0.0,0.0
DXTA,,,TABLIGBO,TOGO,0,0,0,U,0,0,0,U,0,0.0,0.0
DXXX,LFW,LOME TOKOIN,LOME,TOGO,6,9,56,N,1,15,14,E,22,6.166,1.254
EBAM,,,AMOUGIES,BELGIUM,0,0,0,U,0,0,0,U,0,0.0,0.0
EBAW,ANR,DEURNE,ANTWERP,BELGIUM,51,11,24,N,4,27,46,E,12,51.19,4.463
EBBE,,BEAUVECHAIN,BEAUVECHAIN,BELGIUM,50,45,31,N,4,46,6,E,113,50.759,4.768
EBBL,,KLEINE BROGEL,KLEINE BROGEL,BELGIUM,51,10,4,N,5,28,15,E,61,51.168,5.471
EBBR,BRU,BRUSSELS NATL,BRUSSELS,BELGIUM,50,54,8,N,4,29,55,E,57,50.902,4.499
EBBT,,BRAASCHAAT,BRASSCHAAT,BELGIUM,51,20,0,N,4,30,0,E,22,51.333,4.5
EBBX,,BERTRIX JEHONVILLE,BERTRIX,BELGIUM,49,53,14,N,5,13,43,E,462,49.887,5.229
EBCI,CRL,BRUSSELS SOUTH,CHARLEROI,BELGIUM,50,27,33,N,4,27,13,E,188,50.459,4.454
EBCV,,CHIEVRES AB,CHIEVRES,BELGIUM,50,34,33,N,3,49,51,E,61,50.576,3.831
EBFN,,KOKSIJDE,KOKSIJDE,BELGIUM,51,5,24,N,2,39,10,E,7,51.09,2.653
EBFS,,FLORENNES,FLORENNES,BELGIUM,50,14,37,N,4,38,55,E,285,50.244,4.649
EBGB,,,BRUSSELS,BELGIUM,0,0,0,U,0,0,0,U,0,0.0,0.0
EBGL,,,GLONS,BELGIUM,0,0,0,U,0,0,0,U,0,0.0,0.0
EBHN,,,HOEVENEN,BELGIUM,0,0,0,U,0,0,0,U,0,0.0,0.0
EBKH,,,BALEN,BELGIUM,0,0,0,U,0,0,0,U,0,0.0,0.0
EBKT,QKT,WEVELGEM,KORTRIJK-VEVELGEM,BELGIUM,50,49,4,N,3,12,30,E,19,50.818,3.208
EBLB,,,ELSENBORN,BELGIUM,0,0,0,U,0,0,0,U,0,0.0,0.0
EBLG,LGG,LIEGE,LIEGE,BELGIUM,50,38,14,N,5,26,35,E,201,50.637,5.443
EBMB,,,MELSBROEK,BELGIUM,0,0,0,U,0,0,0,U,0,0.0,0.0
EBMO,,,MOORSELE,BELGIUM,0,0,0,U,0,0,0,U,0,0.0,0.0
EBMT,,,MUNTE,BELGIUM,0,0,0,U,0,0,0,U,0,0.0,0.0
EBNM,,,NAMUR-SUARLEE,BELGIUM,0,0,0,U,0,0,0,U,0,0.0,0.0
EBOS,OST,OOSTENDE,OSTEND,BELGIUM,51,11,56,N,2,51,44,E,4,51.199,2.862
EBSH,,,ST.-HUBERT,BELGIUM,0,0,0,U,0,0,0,U,0,0.0,0.0
EBSL,,ZUTENDAAL,ZUTENDAAL,BELGIUM,50,56,54,N,5,35,30,E,96,50.948,5.592
EBSP,,,SPA,BELGIUM,0,0,0,U,0,0,0,U,0,0.0,0.0
EBST,,ST TRUIDEN,SINT-TRUIDEN,BELGIUM,50,47,18,N,5,11,34,E,75,50.788,5.193
EBSU,,,ST.-HUBERT,BELGIUM,0,0,0,U,0,0,0,U,0,0.0,0.0
EBSZ,,,SEMMERZAKE,BELGIUM,0,0,0,U,0,0,0,U,0,0.0,0.0
EBTN,,,GOETSENHOVE,BELGIUM,0,0,0,U,0,0,0,U,0,0.0,0.0
EBTX,,,THEUX-VERVIERS,BELGIUM,0,0,0,U,0,0,0,U,0,0.0,0.0
EBTY,,,TOURNAY,BELGIUM,0,0,0,U,0,0,0,U,0,0.0,0.0
EBUL,,URSEL,URSEL,BELGIUM,51,8,38,N,3,28,27,E,29,51.144,3.474
EBWE,,WEELDE,WEELDE,BELGIUM,51,23,42,N,4,57,38,E,33,51.395,4.961
EBZH,,,HASSELT,BELGIUM,0,0,0,U,0,0,0,U,0,0.0,0.0
EBZR,,ZOERSEL,ZOERSEL,BELGIUM,51,15,56,N,4,45,17,E,17,51.266,4.755
EBZW,,,GENK,BELGIUM,0,0,0,U,0,0,0,U,0,0.0,0.0
EDAB,BBJ,BAUTZEN,BAUTZEN,GERMANY,51,11,36,N,14,31,11,E,174,51.193,14.52
EDAC,AOC,ALTENBURG NOBITZ,ALTENBURG,GERMANY,50,58,54,N,12,30,22,E,196,50.982,12.506
EDAD,,DESSAU,DESSAU,GERMANY,51,49,55,N,12,11,9,E,57,51.832,12.186
EDAE,,EISENHUTTENSTADT,EISENHUETTENSTADT,GERMANY,52,11,50,N,14,35,8,E,46,52.197,14.586
EDAF,,,FRANKFURT,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDAG,,,GROSSRUECKERSWALDE,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDAH,,HERINGSDORF,HERINGSDORF,GERMANY,53,52,43,N,14,9,8,E,29,53.879,14.152
EDAJ,,,GERA,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDAK,,GROSSENHAIN,SUHL,GERMANY,51,18,29,N,13,33,17,E,128,51.308,13.555
EDAL,,,FUERSTWALDE,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDAM,,MERSEBURG,MUEHLHAUSEN,GERMANY,51,21,46,N,11,56,27,E,104,51.363,11.941
EDAN,,,NEUSTADT,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDAO,,,NORDHAUSEN,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDAP,,,NEUHAUSEN,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDAQ,,HALLE OPPIN,HALLE,GERMANY,51,33,7,N,12,3,9,E,106,51.552,12.053
EDAR,,,PIRNA,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDAT,,,NARDT,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDAU,,RIESA GOHLIS,RIESA,GERMANY,51,17,40,N,13,21,32,E,99,51.294,13.359
EDAW,,,ROITZSCHJORA,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDAX,,RECHLIN LARZ,RECHLIN-LAERZ,GERMANY,53,18,23,N,12,45,11,E,68,53.306,12.753
EDAY,,STRAUSBERG,STRAUSBERG,GERMANY,52,34,47,N,13,54,56,E,81,52.58,13.916
EDAZ,,SCHONHAGEN,SCHOENHAGEN,GERMANY,52,12,12,N,13,9,31,E,40,52.203,13.159
EDBA,,,ALKERSLEBEN,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDBB,,,BERLIN ACC/FIC,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDBC,,COCHSTEDT SCHNEIDLINGEN,COCHSTEDT,GERMANY,51,51,21,N,11,25,5,E,182,51.856,11.418
EDBD,,,DEDELOW,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDBF,,,FEHRBELLIN,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDBG,GWW,GOLDSBORO WAYNE MUNI,GOTHA OST,GERMANY,35,27,38,N,77,57,53,W,41,35.461,-77.965
EDBH,,BARTH,BARTH,GERMANY,54,20,17,N,12,42,36,E,8,54.338,12.71
EDBI,,,ZWICKAU,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDBJ,,JENA SCHONGLEINA,JENA,GERMANY,50,55,2,N,11,42,49,E,38,50.917,11.714
EDBK,,KYRITZ,KYRITZ,GERMANY,52,55,7,N,12,25,31,E,40,52.919,12.425
EDBL,,,BAD LANGENSALZA,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDBM,,MAGDEBURG,MAGDEBURG,GERMANY,52,4,25,N,11,37,35,E,82,52.074,11.626
EDBN,,BRANDIS WALDPOLENZ,NEUBRANDENBURG,GERMANY,51,19,41,N,12,39,24,E,164,51.328,12.657
EDBO,,,OEHNA,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDBP,,,SCHWERIN,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDBR,,ROTHENBURG GORLITZ,ROTHENBURG/OL,GERMANY,51,21,52,N,14,57,7,E,158,51.364,14.952
EDBS,,,SOEMMERDA,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDBX,,,GOERLITZ,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDCA,,ANKLAM,ANKLAM,GERMANY,53,49,57,N,13,40,8,E,6,53.833,13.669
EDCB,,,BALLENSTEDT,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDCD,,COTTBUS DREWITZ,COTTBUS,GERMANY,51,53,22,N,14,31,54,E,84,51.889,14.532
EDCE,,,EGGERSDORF,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDCF,,,FRIEDERSDORF,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDCG,,,GUETTIN,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDCI,,,KLIX,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDCJ,,,CHEMNITZ,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDCK,,KOTHEN,KOETHEN,GERMANY,51,43,16,N,11,57,42,E,93,51.721,11.962
EDCM,,KAMENZ,KAMENZ,GERMANY,51,17,46,N,14,7,44,E,151,51.296,14.129
EDCN,,,NAUEN,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDCQ,,,ASCHERSLEBEN,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDCR,,,RERIK,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDCS,,,SAARMUND,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDCU,,,GUESTROW,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDCV,,,PASEWALK,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDCW,,,WISMAR,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDCX,,,PURKSHOF,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDDB,SXF,SCHONEFELD,BERLIN,GERMANY,52,22,48,N,13,31,21,E,48,52.38,13.523
EDDC,DRS,DRESDEN,DRESDEN,GERMANY,51,7,57,N,13,46,1,E,231,51.133,13.767
EDDD,,,FRANKFURT,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDDE,ERF,ERFURT,ERFURT,GERMANY,50,58,48,N,10,57,29,E,316,50.98,10.958
EDDF,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50,1,35,N,8,32,35,E,111,50.026,8.543
EDDG,FMO,MUNSTER OSNABRUCK,MUENSTER/OSNABRUECK,GERMANY,52,8,4,N,7,41,5,E,49,52.134,7.685
EDDH,HAM,HAMBURG,HAMBURG,GERMANY,53,37,49,N,9,59,17,E,17,53.63,9.988
EDDI,THF,TEMPELHOF,BERLIN,GERMANY,52,28,22,N,13,24,14,E,50,52.473,13.404
EDDK,CGN,KOLN BONN,COLOGNE,GERMANY,50,51,57,N,7,8,33,E,93,50.866,7.143
EDDL,DUS,DUSSELDORF,DUESSELDORF,GERMANY,51,17,22,N,6,46,0,E,45,51.289,6.767
EDDM,MUC,MUNICH,MUNICH,GERMANY,48,21,13,N,11,47,9,E,454,48.354,11.786
EDDN,NUE,NURNBERG,NUERNBERG,GERMANY,49,29,55,N,11,4,41,E,319,49.499,11.078
EDDP,LEJ,LEIPZIG HALLE,LEIPZIG,GERMANY,51,25,26,N,12,14,10,E,142,51.424,12.236
EDDR,SCN,SAARBRUCKEN,SAARBRUECKEN,GERMANY,49,12,52,N,7,6,34,E,323,49.214,7.109
EDDS,STR,STUTTGART,STUTTGART,GERMANY,48,41,23,N,9,13,19,E,389,48.69,9.222
EDDT,TXL,TEGEL,BERLIN,GERMANY,52,33,34,N,13,17,15,E,38,52.559,13.287
EDDV,HAJ,HANNOVER,HANNOVER,GERMANY,52,27,39,N,9,41,6,E,56,52.461,9.685
EDDW,BRE,BREMEN,BREMEN,GERMANY,53,2,51,N,8,47,12,E,5,53.047,8.787
EDDZ,,,FRANKFURT,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDEH,,,HERRENTEICH,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDEL,,,LANGENLONSHEIM,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDEM,,,MOSENBERG,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDEN,,,NIEDERSTETEN,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDEW,,,WALLDUERN,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDFA,,,ANSPACH,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDFB,,,REICHELSHEIM,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDFC,,,ASCHAFFENBURG,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDFD,,,BAD NEUSTADT,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDFE,,EGELSBACH,EGELSBACH,GERMANY,49,57,39,N,8,38,37,E,118,49.961,8.644
EDFF,,,FRANKFURT ACC/FIC,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDFG,,,GELNHAUSEN,GERMANY,0,0,0,U,0,0,0,U,0,0.0,0.0
EDFH,HHN,FRANKFURT HAHN,HAHN,GERMANY,49,56,59,N,7,15,50,E,503,49.95,7.264
